"GROUP","SLACK","REQUIREMENT","STARTPOINT_PIN","ENDPOINT_PIN","STARTPOINT_CLOCK","ENDPOINT_CLOCK","DATAPATH_DELAY","LOGIC_LEVELS","SKEW","UNCERTAINTY"
"clk500","-0.075","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/fft_core/m_saturations_reg[3]/R","clk500","clk500","1.957","0","-0.009","0.035"
"clk500","-0.075","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/fft_core/m_saturations_reg[4]/R","clk500","clk500","1.957","0","-0.009","0.035"
"clk500","-0.075","2.000","cfo/reset_fast/arststages_ff_reg[3]/C","cfo/observation_front/fft_core/m_saturations_reg[7]/R","clk500","clk500","1.957","0","-0.009","0.035"
"clk500","-0.075","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/reset_delays[1].other.reset_del_reg[1]/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[1].natural_order_input.PE/has_addr_gen.tw_addr_gen/cnt/cnt_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[1]/R","clk500","clk500","1.956","0","-0.010","0.035"
"clk500","-0.075","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/reset_delays[1].other.reset_del_reg[1]/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[1].natural_order_input.PE/has_addr_gen.tw_addr_gen/cnt/cnt_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[2]/R","clk500","clk500","1.956","0","-0.010","0.035"
"clk500","-0.075","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/reset_delays[1].other.reset_del_reg[1]/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[1].natural_order_input.PE/has_addr_gen.tw_addr_gen/cnt/cnt_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[3]/R","clk500","clk500","1.956","0","-0.010","0.035"
"clk500","-0.075","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/reset_delays[1].other.reset_del_reg[1]/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[1].natural_order_input.PE/has_addr_gen.tw_addr_gen/cnt_valid_reg/R","clk500","clk500","1.956","0","-0.010","0.035"
"clk150","-0.075","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_129/CAS_IN_BWE_B[1]","clk150","clk150","6.436","13","0.035","0.035"
"clk150","-0.075","6.667","sfo/two_pass_transport/first_resampling/engine/pack/m_data_reg[91]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_97/CAS_IN_DIN_B[19]","clk150","clk150","6.430","7","0.034","0.035"
"clk150","-0.075","6.667","sfo/two_pass_transport/shared_raw.hub/raw_store/ram_ra_reg[15]/C","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_143/CAS_IN_ADDR_A[15]","clk150","clk150","6.219","7","0.036","0.035"
"clk150","-0.075","6.667","cfo/coarse_rotation/output4_reg[125]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_89/CAS_IN_DIN_B[53]","clk150","clk150","6.435","7","0.034","0.035"
"clk150","-0.075","6.667","cfo/coarse_rotation/output4_reg[48]/C","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_7/CAS_IN_DIN_B[48]","clk150","clk150","6.431","7","0.035","0.035"
"clk150","-0.075","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_158/CAS_IN_EN_A","clk150","clk150","6.302","10","0.035","0.035"
"clk150","-0.075","6.667","sfo/two_pass_transport/first_resampling/engine/pack/m_data_reg[101]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_129/CAS_IN_DIN_B[29]","clk150","clk150","6.448","7","0.035","0.035"
"clk150","-0.075","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[14][0]/D","clk150","clk150","6.721","18","-0.007","0.035"
"clk150","-0.075","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[1][31]/D","clk150","clk150","6.721","18","-0.007","0.035"
"clk150","-0.074","6.667","sfo/two_pass_transport/first_resampling/engine/pack/m_data_reg[23]/C","sfo/two_pass_transport/intermediate[1].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_71/CAS_IN_DIN_B[23]","clk150","clk150","6.430","7","0.035","0.035"
"clk150","-0.074","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[0][20]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[1].u_real/pre_da/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[17]/D","clk150","clk150","6.718","11","-0.010","0.035"
"clk150","-0.074","6.667","sfo/two_pass_transport/second_resampling/engine/core/stream/lane_phase_reg[14][19]/C","sfo/two_pass_transport/second_resampling/engine/core/stream/arithmetic/real_channel[28].u_real/pre_ab2/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[11]/D","clk150","clk150","6.721","8","-0.010","0.035"
"clk500","-0.074","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/add_i6_reg[12]/CE","clk500","clk500","1.971","1","-0.008","0.035"
"clk500","-0.074","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/add_i6_reg[13]/CE","clk500","clk500","1.971","1","-0.008","0.035"
"clk500","-0.074","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/add_i6_reg[14]/CE","clk500","clk500","1.971","1","-0.008","0.035"
"clk500","-0.074","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/add_i6_reg[15]/CE","clk500","clk500","1.971","1","-0.008","0.035"
"clk500","-0.074","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/sub_i6_reg[12]/CE","clk500","clk500","1.971","1","-0.008","0.035"
"clk500","-0.074","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/sub_i6_reg[13]/CE","clk500","clk500","1.971","1","-0.008","0.035"
"clk500","-0.074","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/sub_i6_reg[14]/CE","clk500","clk500","1.971","1","-0.008","0.035"
"clk500","-0.074","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/sub_i6_reg[15]/CE","clk500","clk500","1.971","1","-0.008","0.035"
"clk500","-0.074","2.000","cfo/windows/sample_index_reg[3]/C","cfo/windows/output_record_reg[25]/CE","clk500","clk500","1.971","3","-0.007","0.035"
"clk500","-0.074","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/axi_wrapper/sclr_int_reg/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.pe_natural_out_reg[28]/R","clk500","clk500","1.955","1","-0.010","0.035"
"clk500","-0.074","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/reset_delays[1].other.reset_del_reg[1]/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[1].natural_order_input.PE/has_addr_gen.tw_addr_gen/cnt/cnt_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[4]/R","clk500","clk500","1.955","0","-0.010","0.035"
"clk500","-0.074","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/reset_delays[1].other.reset_del_reg[1]/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[1].natural_order_input.PE/has_addr_gen.tw_addr_gen/cnt/cnt_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[5]/R","clk500","clk500","1.955","0","-0.010","0.035"
"clk500","-0.074","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/reset_delays[1].other.reset_del_reg[1]/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[1].natural_order_input.PE/has_addr_gen.tw_addr_gen/cnt/cnt_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[6]/R","clk500","clk500","1.955","0","-0.010","0.035"
"clk500","-0.074","2.000","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/reset_delays[1].other.reset_del_reg[1]/C","sfo/residual_estimator/front_stage/main/service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/pe_gen[1].natural_order_input.PE/has_addr_gen.tw_addr_gen/cnt/cnt_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[7]/R","clk500","clk500","1.955","0","-0.010","0.035"
"clk150","-0.074","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[5][20]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[11].u_real/pre_ca/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[2]/D","clk150","clk150","6.721","9","-0.010","0.035"
"clk150","-0.074","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[11][15]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[22].u_real/pre_da/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[8]/D","clk150","clk150","6.721","9","-0.010","0.035"
"clk150","-0.074","6.667","sfo/two_pass_transport/first_resampling/engine/pack/m_data_reg[96]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_113/CAS_IN_DIN_B[24]","clk150","clk150","6.421","7","0.034","0.035"
"clk150","-0.074","6.667","sfo/two_pass_transport/shared_raw.hub/raw_store/ram_ra_reg[7]/C","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_127/CAS_IN_ADDR_A[7]","clk150","clk150","6.239","7","0.035","0.035"
"clk500","-0.073","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[0]/C","cfo/observation_front/fft_core/ai5_reg[16]/CE","clk500","clk500","1.970","1","-0.008","0.035"
"clk500","-0.073","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[0]/C","cfo/observation_front/fft_core/ar5_reg[24]/CE","clk500","clk500","1.970","1","-0.008","0.035"
"clk500","-0.073","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/tag_reg[2][row_a][2]/CE","clk500","clk500","1.970","1","-0.007","0.035"
"clk500","-0.073","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/tag_reg[2][row_a][5]/CE","clk500","clk500","1.970","1","-0.007","0.035"
"clk500","-0.073","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/axi_wrapper/reset_pipe_reg[1]/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/axi_wrapper/blk_event_tlast_missing.event_tlast_missing_reg/R","clk500","clk500","1.957","0","-0.007","0.035"
"clk150","-0.073","6.667","cfo/coarse_rotation/output4_reg[125]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_137/CAS_IN_DIN_B[53]","clk150","clk150","6.433","7","0.034","0.035"
"clk150","-0.073","6.667","cfo/coarse_rotation/output4_reg[126]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_97/CAS_IN_DIN_B[54]","clk150","clk150","6.404","7","0.036","0.035"
"clk150","-0.073","6.667","sfo/two_pass_transport/shared_raw.hub/raw_store/ram_ra_reg[18]/C","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_71/CAS_IN_ADDR_A[18]","clk150","clk150","6.235","7","0.034","0.035"
"clk150","-0.073","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[0][20]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[1].u_real/pre_bc/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[7]/D","clk150","clk150","6.717","9","-0.009","0.035"
"clk150","-0.072","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[6][17]/D","clk150","clk150","6.718","18","-0.008","0.035"
"clk150","-0.072","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[11][15]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[23].u_real/pre_da/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[7]/D","clk150","clk150","6.719","10","-0.010","0.035"
"clk500","-0.072","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.pe_out_reg/no_sclr_lut.real_shift_ram.use_baseblock.use_hlutnm_srls.srl_loop[4].i_fdre0/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.dig_rev_mem/blk_ram.use_bram_only.mem/depth_14.main_ram_loop[0].use_RAMB18.ram_2k_loop[3].SDP_RAMB18_9x2048/DINADIN[7]","clk500","clk500","1.804","0","0.009","0.035"
"clk150","-0.072","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[11][15]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[22].u_real/pre_da/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[6]/D","clk150","clk150","6.719","9","-0.010","0.035"
"clk150","-0.072","6.667","cfo/coarse_rotation/output4_reg[69]/C","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_79/CAS_IN_DIN_B[69]","clk150","clk150","6.395","7","0.034","0.035"
"clk150","-0.072","6.667","sfo/two_pass_transport/intermediate[0].intermediate_bank/write_gen_reg[17]/C","sfo/two_pass_transport/intermediate[0].intermediate_bank/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_94/CAS_IN_BWE_B[5]","clk150","clk150","6.425","10","0.035","0.035"
"clk150","-0.071","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[5][20]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[10].u_real/pre_ca/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[15]/D","clk150","clk150","6.718","11","-0.010","0.035"
"clk500","-0.071","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/ai3_reg[0]/CE","clk500","clk500","1.968","1","-0.008","0.035"
"clk500","-0.071","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/timing_cnts_has_nfft.duplicate_regs[6].other.nfft_regs[0].nfft_regs_fde/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/has_bit_reverse.var_pt_size_muxed_addresses.left_shifter/r14.shifter/use_mux16.use_lut6.sixteen_to_one_mux[9].use_output_reg_and_pipe_reg.reg0/D","clk500","clk500","2.051","3","-0.010","0.035"
"clk150","-0.071","6.667","sfo/two_pass_transport/second_resampling/engine/pack/m_data_reg[30]/C","sfo/two_pass_transport/output_buffer/storage/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_27/DINADIN[30]","clk150","clk150","6.400","0","0.010","0.035"
"clk500","-0.071","2.000","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/axi_wrapper/gen_has_nfft.nfft_we_int_reg/C","sfo/residual_estimator/aux_service/u_xfft/U0/i_synth/xfft_inst/non_floating_point.arch_d.xfft_inst/FLOW/reset_sustain.resets_4_pes[0].delay_reset_pe/tc_reg/S","clk500","clk500","1.954","1","-0.008","0.035"
"clk150","-0.071","6.667","poison_sync/syncstages_ff_reg[3]/C","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_6/CAS_IN_BWE_B[1]","clk150","clk150","6.432","11","0.035","0.035"
"clk150","-0.071","6.667","sfo/two_pass_transport/shared_raw.hub/raw_store/ram_ra_reg[14]/C","sfo/two_pass_transport/shared_raw.hub/raw_store/memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_111/CAS_IN_ADDR_A[14]","clk150","clk150","6.220","7","0.034","0.035"
"clk150","-0.071","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[0][20]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[1].u_real/pre_ca/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[4]/D","clk150","clk150","6.715","9","-0.009","0.035"
"clk150","-0.070","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[13][24]/D","clk150","clk150","6.716","18","-0.008","0.035"
"clk150","-0.070","6.667","sfo/two_pass_transport/second_resampling/engine/core/stream/lane_phase_reg[0][3]/C","sfo/two_pass_transport/second_resampling/engine/core/stream/ring_reg[16][1]/CE","clk150","clk150","6.634","16","-0.007","0.035"
"clk500","-0.070","2.000","cfo/observation_front/m_frame_reg[11]/C","cfo/estimator/expected_window_reg[3]/D","clk500","clk500","2.052","6","-0.008","0.035"
"clk500","-0.070","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/ar2_reg[14]/CE","clk500","clk500","1.967","1","-0.007","0.035"
"clk500","-0.070","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/ar2_reg[18]/CE","clk500","clk500","1.967","1","-0.007","0.035"
"clk500","-0.070","2.000","cfo/observation_front/fft_core/FSM_sequential_state_reg[1]_rep/C","cfo/observation_front/fft_core/ar2_reg[21]/CE","clk500","clk500","1.967","1","-0.007","0.035"
"clk500","-0.070","2.000","sfo/initial_estimator/owner/fft/reset_sync500/syncstages_ff_reg[3]/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/data_out_channel/gen_real_time.data_out_reg[13]/R","clk500","clk500","1.953","0","-0.008","0.035"
"clk500","-0.070","2.000","sfo/initial_estimator/owner/fft/reset_sync500/syncstages_ff_reg[3]/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/data_out_channel/gen_real_time.data_out_reg[17]/R","clk500","clk500","1.953","0","-0.008","0.035"
"clk500","-0.070","2.000","sfo/initial_estimator/owner/fft/reset_sync500/syncstages_ff_reg[3]/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/data_out_channel/gen_real_time.data_out_reg[1]/R","clk500","clk500","1.953","0","-0.008","0.035"
"clk500","-0.070","2.000","sfo/initial_estimator/owner/fft/reset_sync500/syncstages_ff_reg[3]/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/data_out_channel/gen_real_time.data_out_reg[5]/R","clk500","clk500","1.953","0","-0.008","0.035"
"clk500","-0.070","2.000","sfo/initial_estimator/owner/fft/reset_sync500/syncstages_ff_reg[3]/C","sfo/initial_estimator/owner/fft/u_xfft/U0/i_synth/axi_wrapper/data_out_channel/gen_real_time.data_out_reg[7]/R","clk500","clk500","1.953","0","-0.008","0.035"
"clk150","-0.070","6.667","sfo/two_pass_transport/second_resampling/engine/core/stream/lane_phase_reg[0][3]/C","sfo/two_pass_transport/second_resampling/engine/core/fir15_interpolator/q_core/U0/i_synth/g_polyphase_interpolation_sym_ssr.i_polyphase_interpolation_sym_ssr/g_m_data_chan_fifo.i_m_data_chan_fifo/fifo0/fifo_2_reg[12]/CE","clk150","clk150","6.634","17","-0.007","0.035"
"clk150","-0.070","6.667","sfo/two_pass_transport/second_resampling/engine/core/stream/lane_phase_reg[0][3]/C","sfo/two_pass_transport/second_resampling/engine/core/fir15_interpolator/q_core/U0/i_synth/g_polyphase_interpolation_sym_ssr.i_polyphase_interpolation_sym_ssr/g_m_data_chan_fifo.i_m_data_chan_fifo/fifo0/fifo_2_reg[13]/CE","clk150","clk150","6.634","17","-0.007","0.035"
"clk150","-0.070","6.667","sfo/two_pass_transport/second_resampling/engine/core/stream/lane_phase_reg[0][3]/C","sfo/two_pass_transport/second_resampling/engine/core/fir15_interpolator/q_core/U0/i_synth/g_polyphase_interpolation_sym_ssr.i_polyphase_interpolation_sym_ssr/g_m_data_chan_fifo.i_m_data_chan_fifo/fifo0/fifo_2_reg[14]/CE","clk150","clk150","6.634","17","-0.007","0.035"
"clk150","-0.070","6.667","sfo/two_pass_transport/second_resampling/engine/core/stream/lane_phase_reg[0][3]/C","sfo/two_pass_transport/second_resampling/engine/core/fir15_interpolator/q_core/U0/i_synth/g_polyphase_interpolation_sym_ssr.i_polyphase_interpolation_sym_ssr/g_m_data_chan_fifo.i_m_data_chan_fifo/fifo0/fifo_2_reg[15]/CE","clk150","clk150","6.634","17","-0.007","0.035"
"clk150","-0.070","6.667","cfo/coarse_rotation/output4_reg[103]/C","cfo/coarse_banks[0].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_121/CAS_IN_DIN_B[31]","clk150","clk150","6.328","7","0.034","0.035"
"clk150","-0.070","6.667","poison_sync/syncstages_ff_reg[3]/C","cfo/coarse_banks[1].memory/u_frame_memory/xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_uram_152/CAS_IN_BWE_B[7]","clk150","clk150","6.292","11","0.035","0.035"
"clk150","-0.069","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[0][20]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[0].u_real/pre_ab2/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[13]/D","clk150","clk150","6.713","9","-0.010","0.035"
"clk150","-0.069","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[5][20]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/arithmetic/real_channel[11].u_real/pre_da/g18.u_add/U0/xst_addsub/i_baseblox.i_baseblox_addsub/no_pipelining.the_addsub/i_lut6.i_lut6_addsub/i_q.i_simple.qreg/i_no_async_controls.output_reg[17]/D","clk150","clk150","6.716","11","-0.010","0.035"
"clk150","-0.069","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[13][8]/D","clk150","clk150","6.715","18","-0.008","0.035"
"clk150","-0.069","6.667","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[15][7]/C","sfo/two_pass_transport/first_resampling/engine/core/stream/lane_phase_reg[6][12]/D","clk150","clk150","6.715","18","-0.008","0.035"
"clk500","-0.069","2.000","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/rdp_inst/count_value_i_reg[2]/C","cfo/windows/packed_windows/fifo/gnuram_async_fifo.xpm_fifo_base_inst/gen_sdpram.xpm_memory_base_inst/gen_wr_a.gen_word_narrow.mem_reg_bram_9/ADDRBWRADDR[7]","clk500","clk500","1.759","0","0.010","0.035"
